session_id,timestamp,user_id,page_visitee,duree_visite_sec,device,campaign_id,converted,valeur_conversion
ec98a379-d448-41ba-a566-62888287adf0,2026-09-03T22:20:02.602063,CLI00367,www.jumia/checkout.com,216,desktop,,False,0.0
3caf4b65-b7b0-49b6-bf84-efc2819c08a1,2026-08-01T10:09:02.602063,CLI00098,www.jumia/promo.com,26,tablette,CMP0009,False,0.0
5bda48aa-4371-4696-bad3-473ef41bf992,2026-08-21T23:34:02.602063,ANON701cfb81,www.jumia/blog.com,97,desktop,CMP0013,False,0.0
fd481fcc-9a53-43df-87d5-42494460a48b,2026-09-03T10:56:02.602063,CLI00153,www.jumia/promo.com,33,tablette,,False,0.0
41c906b2-203d-411e-97f9-f8361dddaeea,2026-08-17T10:34:02.602063,CLI00171,www.jumia/a-propos.com,66,tablette,CMP0009,False,0.0
b3eb5101-6e26-4cbc-aaa9-785ccb42bd6a,2026-07-30T09:38:02.602063,ANON530afe97,www.jumia/panier.com,71,tablette,CMP0004,False,0.0
7e9a2383-6b54-479b-8a5e-00a0455a37bf,2026-07-30T02:33:02.602063,CLI00382,www.jumia/contact.com,18,tablette,,False,0.0
c6d053be-901f-402f-b1bd-9dca42d42e98,2026-09-02T07:03:02.602063,ANON59a3b0a3,www.jumia/produit/detail.com,314,desktop,,False,0.0
6765ee53-613a-4cd8-9aa5-7695292018ae,2026-07-07T23:11:02.602063,CLI00052,www.jumia/contact.com,134,mobile,,False,0.0
84073409-875a-439e-9bdd-5cd6045aecc3,2026-08-08T08:39:02.602063,CLI00336,www.jumia/produit/detail.com,252,mobile,,False,0.0
4fc85f63-07f5-4a0b-97d8-bba7eb0a584f,2026-08-05T03:00:02.602063,CLI00042,www.jumia/confirmation-commande.com,202,tablette,,True,257.92
ed249039-2b95-4c15-8d5e-385b46ad6ac8,2026-07-30T05:19:02.602063,ANON18d4b667,www.jumia/a-propos.com,81,mobile,,False,0.0
539271d6-c282-4b4a-b5d8-3cb8d3ade54a,2026-08-13T20:54:02.602063,ANON6edadebc,www.jumia/panier.com,229,tablette,,False,0.0
c0c536b1-e0d1-443c-b9d0-302aa4af7ad4,2026-07-11T07:45:02.602063,ANON9f1354f9,www.jumia/produits.com,8,desktop,,False,0.0
b0a7a422-63fe-4ffe-9dec-adc172888e12,2026-07-16T16:58:02.602063,CLI00408,www.jumia/accueil.com,19,desktop,,False,0.0
afa29bd3-8b17-4500-a12b-f7a3aa0291c9,2026-07-28T06:06:02.602063,CLI00350,www.jumia/produit/detail.com,4,mobile,CMP0009,False,0.0
3dda18f8-df56-4ff4-b3d6-d3cc541c0328,2026-07-16T21:18:02.602063,ANONe93ffe33,www.jumia/panier.com,35,desktop,,False,0.0
516d9acb-eb35-427c-b219-763b9ffa3272,2026-09-02T12:48:02.602063,CLI00131,www.jumia/accueil.com,44,desktop,CMP0011,False,0.0
79578aa3-38d5-47cc-9efe-3276b9ce3474,2026-09-01T04:22:02.602063,CLI00177,www.jumia/promo.com,28,desktop,CMP0002,False,0.0
28ae82ff-8cca-43f9-90c0-8047c3f33f8d,2026-08-15T08:23:02.602063,CLI00197,www.jumia/contact.com,158,mobile,CMP0014,False,0.0
22a908ba-91ff-411f-bf58-ca0894bf3074,2026-07-21T07:15:02.602063,ANON5870e322,www.jumia/checkout.com,39,desktop,CMP0005,True,251.56
7b72c2fa-6d8a-4cc1-9168-bdc1df63f46e,2026-07-22T19:15:02.602063,ANON58008783,www.jumia/accueil.com,29,tablette,,False,0.0
c7cced6f-c19f-447d-b0f3-3599282fd0a0,2026-08-22T10:32:02.602063,CLI00410,www.jumia/panier.com,70,tablette,,False,0.0
e37bb640-65c3-4abc-a25a-0048bd5fc7f5,2026-08-26T05:53:02.602063,ANONa45e825d,www.jumia/produit/detail.com,13,tablette,,False,0.0
6e869199-61d1-431e-a99a-341bdcd17682,2026-07-12T15:20:02.602063,CLI00297,www.jumia/confirmation-commande.com,145,mobile,CMP0013,True,223.72
f4e6c727-1763-4f4b-8725-c4829470e4b9,2026-09-02T03:59:02.602063,CLI00068,www.jumia/a-propos.com,6,desktop,,False,0.0
7dd8c3c9-4dcb-4798-959a-f7ad23782650,2026-08-08T11:37:02.602063,CLI00423,www.jumia/contact.com,390,desktop,CMP0003,False,0.0
bf0dda76-f4dc-4b8b-8933-5565a040a379,2026-08-22T05:30:02.602063,CLI00495,www.jumia/panier.com,133,tablette,CMP0002,False,0.0
a77814a5-6572-4582-8f99-fe93c682525a,2026-08-21T16:04:02.602063,ANON5532b552,www.jumia/confirmation-commande.com,19,desktop,,True,40.74
05d5cf36-a098-4424-b267-44cc77eeb423,2026-07-06T03:13:02.602063,ANONe07bc95a,www.jumia/checkout.com,1,tablette,CMP0006,False,0.0
5f1bf71b-f039-4466-8455-ef69fb31eba5,2026-09-04T05:45:02.602063,CLI00318,www.jumia/a-propos.com,152,desktop,,False,0.0
0877a6c9-3b07-41e7-8599-ba5252010825,2026-09-02T13:53:02.602063,ANON36ba3b63,www.jumia/contact.com,110,tablette,,False,0.0
3d77a46f-b227-4829-b28a-c6f16c13eabe,2026-07-25T15:05:02.602063,ANONb2a7cd27,www.jumia/checkout.com,117,mobile,CMP0001,False,0.0
903456d2-ba6d-4f6d-a621-e34996ac0b8b,2026-07-12T02:35:02.602063,CLI00344,www.jumia/a-propos.com,132,desktop,CMP0007,False,0.0
f584c6c4-c0e5-4db8-beb1-19689499e160,2026-08-12T18:25:02.602063,ANONaff6a318,www.jumia/contact.com,6,tablette,CMP0007,False,0.0
cd22be63-168c-441c-b2ae-b6475da21a36,2026-08-01T02:41:02.602063,CLI00228,www.jumia/panier.com,39,desktop,,False,0.0
384afff0-f266-43a1-99f5-e1745b4b6e4e,2026-07-12T16:02:02.602063,CLI00204,www.jumia/checkout.com,11,desktop,CMP0011,True,49.82
ce3fec85-9ca3-4a6c-9392-99a98682c533,2026-07-11T15:52:02.602063,ANON954bac18,www.jumia/accueil.com,178,mobile,,False,0.0
b82d8b36-bd09-401c-be7b-47d3f33f3eb7,2026-08-25T04:54:02.602063,ANON604b545e,www.jumia/panier.com,87,mobile,,False,0.0
bdf65d10-cc2b-44d5-912a-b5416133676d,2026-08-28T11:52:02.602063,ANONc5f8864d,www.jumia/confirmation-commande.com,36,tablette,CMP0014,True,235.7
138a3e56-296a-4888-beeb-88005468d69a,2026-07-06T03:33:02.602063,ANONd12b4134,www.jumia/a-propos.com,5,desktop,,False,0.0
83977c82-c34a-466a-926f-92421ede5dda,2026-08-25T23:46:02.602063,CLI00008,www.jumia/confirmation-commande.com,33,mobile,,True,240.15
1f304426-36a8-4edf-806f-396258323eed,2026-08-12T04:40:02.602063,CLI00216,www.jumia/a-propos.com,35,mobile,CMP0001,False,0.0
652a0fa3-c93f-4f14-a04d-08f08d680f32,2026-08-21T21:09:02.602063,CLI00056,www.jumia/contact.com,117,tablette,CMP0006,False,0.0
4945e52f-6925-42c1-a893-0aafc98493dd,2026-07-20T13:41:02.602063,ANONee02b8f0,www.jumia/a-propos.com,91,desktop,,False,0.0
d538ae91-a9c4-487b-a7cd-bfce80cdcb95,2026-08-04T14:40:02.602063,ANON51a71a76,www.jumia/blog.com,196,tablette,CMP0008,False,0.0
5f2dd757-4015-4523-a487-58fe8b69cc3c,2026-07-12T10:24:02.602063,CLI00042,www.jumia/confirmation-commande.com,57,mobile,,True,188.36
af82a725-b0d9-4556-9da4-b7ec862affee,2026-07-14T03:18:02.602063,CLI00167,www.jumia/blog.com,11,tablette,,False,0.0
45baf6c8-9bed-42e8-bc57-8a8cca04444b,2026-08-08T04:08:02.602063,CLI00360,www.jumia/produits.com,112,tablette,CMP0007,False,0.0
13c12461-18a9-4590-b3af-2a9f8c37ddf4,2026-08-16T12:25:02.602063,CLI00455,www.jumia/panier.com,128,desktop,,False,0.0
3a17909b-3c9a-44c8-b5e1-427dd73387fb,2026-07-27T09:04:02.602063,CLI00161,www.jumia/checkout.com,74,mobile,CMP0002,False,0.0
fe01e11d-8376-4fb3-b6d4-851c5c441f9c,2026-08-18T09:43:02.602063,CLI00050,www.jumia/confirmation-commande.com,132,tablette,CMP0002,True,246.35
8fa8309a-ae27-433c-b8d2-bbbd0934f78c,2026-07-09T13:14:02.602063,CLI00182,www.jumia/blog.com,61,tablette,CMP0011,False,0.0
88670aa2-4028-4f55-8bcf-5eed08389048,2026-07-09T04:17:02.602063,ANON85bec354,www.jumia/panier.com,66,mobile,CMP0002,False,0.0
2fd4cd00-0475-41ba-959c-3dc335621e80,2026-08-17T09:53:02.602063,CLI00285,www.jumia/confirmation-commande.com,50,desktop,,True,47.74
c8dd537f-8ea4-4268-82ff-62d5aa3dd8e3,2026-08-11T02:30:02.602063,ANON93fd7679,www.jumia/promo.com,2,tablette,CMP0009,False,0.0
f7e88dc8-5bc9-445f-9d4d-fe19ad227dcb,2026-08-18T15:14:02.602063,ANON96bee244,www.jumia/checkout.com,10,desktop,CMP0015,True,92.88
3a9516be-b89d-4fff-8f06-0437dca7734f,2026-09-02T05:01:02.602063,CLI00337,www.jumia/blog.com,2,mobile,CMP0014,False,0.0
1d75afe1-b302-4b81-bd4b-20cf0a4b7e88,2026-07-15T18:19:02.602063,CLI00272,www.jumia/panier.com,91,desktop,,False,0.0
782af58f-f812-4a4d-9d88-3efefe950d38,2026-08-01T09:00:02.602063,ANONeff23377,www.jumia/promo.com,33,tablette,CMP0005,False,0.0
44c152b6-dad3-4c3a-af37-8c9cb5eee01d,2026-07-10T19:48:02.602063,CLI00042,www.jumia/checkout.com,63,desktop,CMP0010,False,0.0
d00638d2-170c-40eb-b43c-0502786e1ca6,2026-08-06T14:07:02.602063,ANON308cdeb9,www.jumia/produits.com,214,desktop,CMP0004,False,0.0
07a144da-77d2-41b1-9d98-90553c32236c,2026-08-01T21:57:02.602063,ANONe8fd7857,www.jumia/a-propos.com,25,tablette,,False,0.0
599cbfcb-9961-4f8f-8319-367d2360da98,2026-07-24T19:53:02.602063,CLI00105,www.jumia/checkout.com,47,mobile,CMP0010,False,0.0
2e6a6522-e9bb-4334-9c5a-b086cb520dfe,2026-08-23T02:57:02.602063,CLI00221,www.jumia/produit/detail.com,126,mobile,CMP0001,False,0.0
50d4e1d7-947e-484f-90d8-0d173fa0553c,2026-07-30T12:24:02.602063,ANON344f6510,www.jumia/confirmation-commande.com,23,tablette,CMP0009,True,35.54
61bc793a-47fa-43da-a53a-4a493f198ccf,2026-07-08T07:40:02.602063,ANON0918a1d2,www.jumia/promo.com,7,desktop,CMP0002,False,0.0
27346473-eea3-4166-ab5d-70e759cfe2e9,2026-08-11T07:24:02.602063,CLI00208,www.jumia/accueil.com,30,desktop,,False,0.0
47a36073-1399-4fe3-9792-346ee5d9000d,2026-07-16T14:08:02.602063,ANON24495065,www.jumia/produits.com,15,desktop,,False,0.0
4382f6df-fcbc-475c-976c-1d5b4ca01831,2026-08-28T21:54:02.602063,CLI00203,www.jumia/checkout.com,238,mobile,CMP0007,False,0.0
22478094-301c-4487-9a5f-db6a7527cd47,2026-07-26T23:43:02.602063,CLI00100,www.jumia/confirmation-commande.com,148,tablette,CMP0002,True,115.06
d206beac-b004-4e76-9db3-d0c769a0574d,2026-08-26T22:54:02.602063,CLI00309,www.jumia/produit/detail.com,90,tablette,CMP0005,False,0.0
bcab83ce-dd2a-49ac-bfe9-8da127ff8fe3,2026-07-10T00:28:02.602063,CLI00289,www.jumia/promo.com,184,desktop,,False,0.0
1fe7147c-8d17-499e-b5bc-d465b222d36b,2026-08-18T13:20:02.602063,ANON1ca3f516,www.jumia/confirmation-commande.com,146,mobile,,True,58.02
a3aa67cc-3df0-4120-bf2b-5e49e5bf28ef,2026-08-05T09:19:02.602063,ANON303bd438,www.jumia/confirmation-commande.com,18,desktop,CMP0005,True,159.59
e3c75a3f-989d-47ad-a33e-4b88edc4b23c,2026-08-04T08:41:02.602063,CLI00331,www.jumia/produits.com,200,tablette,CMP0014,False,0.0
fbf0ac84-bddf-4de0-ae47-9eee0d998f7f,2026-08-13T11:03:02.602063,ANONd877ba21,www.jumia/accueil.com,69,desktop,CMP0009,False,0.0
7427ec6c-0184-412f-93d3-e7fb81f4d9b4,2026-09-02T13:20:02.602063,CLI00078,www.jumia/accueil.com,148,desktop,CMP0010,False,0.0
e5647a3a-9938-4b90-8834-0cc4f5ca3b97,2026-07-12T05:24:02.602063,CLI00127,www.jumia/contact.com,203,desktop,CMP0011,False,0.0
87132743-e526-449a-af48-959d70c46c4c,2026-08-08T11:18:02.602063,ANON7d7725b5,www.jumia/blog.com,34,desktop,CMP0006,False,0.0
6dfe48a0-b8ee-483d-8d7f-2e4c9c699e45,2026-08-24T05:22:02.602063,ANON13f68623,www.jumia/confirmation-commande.com,10,mobile,CMP0013,True,33.78
0c0a6042-df8c-424f-a117-0003139c0384,2026-08-10T16:03:02.602063,ANONd10dfbf9,www.jumia/promo.com,23,mobile,CMP0012,False,0.0
daa55e56-3f36-4070-839a-3d800e4070ab,2026-07-26T21:16:02.602063,ANON0753403f,www.jumia/checkout.com,50,tablette,,False,0.0
b9636c69-7a18-4634-81dc-d4767ad73465,2026-08-17T06:47:02.602063,CLI00193,www.jumia/confirmation-commande.com,153,tablette,CMP0002,True,246.76
ff8a50b4-15d0-4df9-83ca-db51a5354d64,2026-08-19T18:22:02.602063,CLI00344,www.jumia/blog.com,177,tablette,,False,0.0
28e13438-8f2f-42ec-be6d-6ad344648e85,2026-07-28T19:02:02.602063,CLI00393,www.jumia/contact.com,1,mobile,CMP0004,False,0.0
c069e943-f921-454a-a6ad-6aebb9ce423e,2026-07-19T22:48:02.602063,ANON97f6fbe1,www.jumia/a-propos.com,64,tablette,CMP0014,False,0.0
6c06ea75-7a03-4dc7-b374-57e2eb336fb9,2026-08-28T18:35:02.602063,CLI00393,www.jumia/promo.com,48,mobile,CMP0011,False,0.0
8996b05f-7cde-4629-85f9-60035f6aee6b,2026-08-13T06:48:02.602063,ANON6b1e5f6a,www.jumia/promo.com,22,mobile,CMP0014,False,0.0
68f8f7da-6df1-467e-a579-b20bde028eac,2026-08-21T08:41:02.602063,ANONd14f4dfc,www.jumia/contact.com,11,tablette,CMP0011,False,0.0
716d53da-84dd-4e6b-8019-4bdb8a3aee55,2026-07-24T18:29:02.602063,CLI00495,www.jumia/contact.com,37,mobile,CMP0009,False,0.0
367c17ba-550b-4eae-8b06-bd54ee95e147,2026-07-29T16:15:02.602063,CLI00145,www.jumia/blog.com,257,tablette,,False,0.0
1a6cec05-9e5a-4e7a-afa6-b097ecf9ec42,2026-08-08T07:49:02.602063,ANONae5ad013,www.jumia/produit/detail.com,35,desktop,,False,0.0
0e72e4fc-12ef-486e-8167-d9f7aa5f56c1,2026-07-09T15:09:02.602063,ANON7ee549d1,www.jumia/produits.com,65,tablette,,False,0.0
013dae20-c637-46fe-a71b-794b4182cc83,2026-08-29T11:33:02.602063,ANONc3a7b03f,www.jumia/checkout.com,109,tablette,CMP0002,False,0.0
79b24e16-c355-4dfc-9c68-989216127347,2026-07-15T07:44:02.602063,CLI00231,www.jumia/confirmation-commande.com,40,desktop,,True,280.18
bb4aa614-7d75-4178-8583-58cb72f1121c,2026-07-09T07:11:02.602063,ANON8a574c72,www.jumia/confirmation-commande.com,321,desktop,CMP0007,True,78.99
6621c7bb-8572-4827-bd5a-b8a5c9de20de,2026-09-02T22:32:02.602063,CLI00075,www.jumia/produit/detail.com,295,mobile,,False,0.0
c052021b-f001-44e5-9a71-3c544cea32a2,2026-07-24T10:23:02.602063,ANON61ccdd71,www.jumia/contact.com,26,desktop,,False,0.0
87bfbc56-c3b7-45e8-8727-148c132859fc,2026-08-13T19:36:02.602063,CLI00077,www.jumia/a-propos.com,61,tablette,CMP0005,False,0.0
59caa130-9281-4b4b-ad93-c0ed6c81f908,2026-08-13T11:06:02.602063,CLI00063,www.jumia/accueil.com,32,mobile,CMP0005,False,0.0
dd8c4fac-447e-40fc-9a8e-aa978e68299e,2026-08-01T15:29:02.602063,CLI00429,www.jumia/contact.com,30,tablette,,False,0.0
a855b60a-85e0-46bb-a56b-f6ee4be68e89,2026-08-08T19:19:02.602063,ANON1a93e150,www.jumia/checkout.com,3,tablette,CMP0004,False,0.0
9b85c1ba-a7da-431c-9282-5dbb421fdeaf,2026-07-28T02:15:02.602063,ANON9dd18d65,www.jumia/a-propos.com,84,desktop,CMP0011,False,0.0
5f4302b1-baaa-4c14-86f1-607b656df6a0,2026-07-10T11:13:02.602063,ANON44176b5c,www.jumia/blog.com,62,desktop,CMP0009,False,0.0
3f673cd4-c8d2-4ba3-9b94-6cfd2aeafc22,2026-07-08T15:03:02.602063,CLI00009,www.jumia/confirmation-commande.com,4,desktop,,True,239.73
ef82f17b-8f51-4823-93bb-52db53f3f316,2026-07-21T18:21:02.602063,ANONa45a675a,www.jumia/confirmation-commande.com,29,desktop,,True,53.02
8f66b8a6-feb7-4fba-a8a8-3c48c15e0f8e,2026-08-09T05:31:02.602063,ANON8fe286c3,www.jumia/contact.com,214,tablette,,False,0.0
16b6cc21-fb66-4b70-94aa-a41924886983,2026-08-05T14:50:02.602063,CLI00398,www.jumia/contact.com,24,mobile,,False,0.0
384b0ac8-1624-4744-a011-bc1537ab15c6,2026-07-24T00:41:02.602063,ANON3d1228f4,www.jumia/confirmation-commande.com,14,tablette,,True,281.01
a8bd56c1-1a42-46c2-b5a1-05d07042f7ff,2026-07-31T12:09:02.602063,ANON22986f37,www.jumia/checkout.com,60,mobile,CMP0013,False,0.0
64797b35-bd95-488b-bcae-b52a5647cc2d,2026-08-30T15:00:02.602063,CLI00456,www.jumia/blog.com,381,tablette,CMP0013,False,0.0
4743b6b8-81a7-4e20-ac89-7eb47dff5459,2026-08-03T07:00:02.602063,CLI00255,www.jumia/confirmation-commande.com,24,tablette,,True,278.43
5b758880-37e9-475e-9fb2-784ac9273afe,2026-07-22T21:25:02.602063,ANON1d180bf2,www.jumia/produit/detail.com,100,tablette,CMP0007,False,0.0
eec79142-7bca-436f-bbe7-67e49b69600c,2026-07-24T04:45:02.602063,CLI00229,www.jumia/promo.com,129,tablette,CMP0011,False,0.0
040cf443-350d-4c5a-ab49-bb35ba4d5ba4,2026-08-02T00:23:02.602063,CLI00446,www.jumia/confirmation-commande.com,24,desktop,CMP0008,True,190.23
64ed1c7f-7d36-4e9f-946f-f4ca827abcce,2026-07-23T15:29:02.602063,CLI00327,www.jumia/blog.com,117,desktop,,False,0.0
716939c5-1078-458c-90b6-2f90457b9b2f,2026-08-07T18:22:02.602063,CLI00312,www.jumia/contact.com,41,mobile,CMP0001,False,0.0
d2e5f354-df3e-473f-806c-52074305cec4,2026-07-13T20:54:02.602063,CLI00197,www.jumia/promo.com,90,mobile,,False,0.0
82c77427-d4fa-4c12-b97d-013948414cfd,2026-08-12T23:22:02.602063,CLI00391,www.jumia/produits.com,90,tablette,CMP0006,False,0.0
c6faf184-354a-4c55-b1c0-0c0f99c7f5c4,2026-07-14T11:02:02.602063,CLI00492,www.jumia/produits.com,69,mobile,CMP0011,False,0.0
da81e5a0-bf7c-4165-84ba-18158791d57b,2026-08-22T00:10:02.602063,ANONf84c4ef2,www.jumia/checkout.com,8,tablette,CMP0015,False,0.0
19a11eb3-02fb-41d9-8f6e-db016b8e87b1,2026-08-03T01:18:02.602063,ANON1019c9d1,www.jumia/panier.com,162,mobile,CMP0015,False,0.0
cb6412b3-a569-4b1e-81d0-b4f99e0eda38,2026-07-13T21:07:02.602063,CLI00045,www.jumia/confirmation-commande.com,34,tablette,CMP0012,True,205.33
207187bf-2100-49e5-b17e-3dcafd297db8,2026-07-10T12:13:02.602063,ANONc42ca613,www.jumia/produit/detail.com,18,desktop,CMP0005,False,0.0
44c96f1d-8cea-42db-b4dc-8c1d989ca05e,2026-08-07T01:46:02.602063,ANON1fc99b14,www.jumia/panier.com,3,desktop,,False,0.0
ea4d21ad-ba12-4b3c-9ac2-a6e5b6ee2817,2026-07-07T06:14:02.602063,ANONabe1f731,www.jumia/a-propos.com,80,mobile,CMP0008,False,0.0
4d18e70c-6935-411e-9bc0-d9e87eb639e4,2026-08-13T20:43:02.602063,ANON1d1f35fb,www.jumia/a-propos.com,101,desktop,CMP0012,False,0.0
8e450ad4-cfd7-44fc-9ea9-2e26912d8b36,2026-08-24T08:31:02.602063,ANONd07a3920,www.jumia/produits.com,1,desktop,CMP0003,False,0.0
6fb113d2-3833-4ad2-8425-8e7acd98ecea,2026-08-04T16:12:02.602063,ANON07c63432,www.jumia/a-propos.com,64,tablette,CMP0015,False,0.0
525110da-2e04-4fb4-bc2e-d7bf264939ec,2026-08-12T00:28:02.602063,CLI00467,www.jumia/accueil.com,23,mobile,,False,0.0
1e6ab629-a611-45b3-b3d9-eeceb46f2829,2026-08-07T22:58:02.602063,ANON311a0cd6,www.jumia/panier.com,93,desktop,CMP0006,False,0.0
8e2b2913-2806-4368-b7cf-ccaae031f2c3,2026-09-04T11:36:02.602063,CLI00326,www.jumia/a-propos.com,17,desktop,CMP0002,False,0.0
e68cec89-de76-42db-9c7a-2f540109e58e,2026-07-14T14:58:02.602063,CLI00329,www.jumia/produit/detail.com,105,tablette,,False,0.0
541a7542-cc03-4023-8c61-1d4329b5c482,2026-09-04T12:48:02.602063,ANON6ba8ade7,www.jumia/promo.com,44,desktop,CMP0010,False,0.0
98b89585-7a61-474f-8f52-3d341393260c,2026-08-28T12:41:02.602063,CLI00024,www.jumia/promo.com,248,desktop,,False,0.0
b5fba0f9-469c-47e7-af88-4fc0d3fb9c7c,2026-08-16T01:28:02.602063,ANONac3672b4,www.jumia/contact.com,13,tablette,CMP0010,False,0.0
432b8b36-dd3c-43eb-a8c4-ec9b95ea4737,2026-08-09T04:20:02.602063,CLI00413,www.jumia/blog.com,37,desktop,,False,0.0
394fa2c0-aafe-45c7-86ae-54047e84dbc4,2026-08-03T21:23:02.602063,CLI00238,www.jumia/panier.com,10,desktop,CMP0008,False,0.0
c15d91c2-ff5b-4215-adf2-23208c49e185,2026-08-12T22:59:02.602063,CLI00441,www.jumia/confirmation-commande.com,232,mobile,,True,292.98
66a328be-324b-4353-b749-480b18068bda,2026-08-23T06:11:02.602063,CLI00063,www.jumia/checkout.com,188,mobile,CMP0006,False,0.0
1519433e-918b-4eca-9cbe-52151c36a5d8,2026-07-11T19:57:02.602063,ANONa1ef6c5f,www.jumia/blog.com,26,mobile,,False,0.0
9472b0dd-2730-4e7b-a246-2aaac83a76fa,2026-08-30T00:31:02.602063,ANONd7b928fc,www.jumia/panier.com,97,mobile,CMP0010,False,0.0
1ef80ab8-0e70-46ff-910e-1d06dc4718fd,2026-08-06T11:08:02.602063,CLI00047,www.jumia/blog.com,152,tablette,CMP0005,False,0.0
a0a5e5fe-cb7f-4909-b92f-df89be795335,2026-08-04T01:52:02.602063,CLI00254,www.jumia/promo.com,72,tablette,CMP0001,False,0.0
6e6457a3-b56e-41b1-bf63-76237e575eab,2026-08-18T09:57:02.602063,CLI00069,www.jumia/checkout.com,67,desktop,CMP0014,False,0.0
75dada5f-0872-47a0-a740-66abec6cc9d2,2026-07-28T20:04:02.602063,CLI00284,www.jumia/checkout.com,24,tablette,CMP0009,True,158.71
4e47ec0c-8c8d-4d11-aa8e-428a12806fca,2026-07-23T14:22:02.602063,CLI00050,www.jumia/blog.com,8,desktop,,False,0.0
e346c829-c47c-4366-93ac-7bf872dee531,2026-08-25T05:14:02.602063,ANON01b08681,www.jumia/panier.com,204,tablette,,False,0.0
8f73b044-dda8-479d-bfea-884e7771b89c,2026-08-07T07:11:02.602063,CLI00171,www.jumia/contact.com,207,tablette,CMP0001,False,0.0
ccb4527c-fe99-4e5a-b0de-38f7e54c5dc4,2026-08-03T23:17:02.602063,CLI00477,www.jumia/promo.com,90,desktop,,False,0.0
bee8c418-04b6-47fe-ad91-97bb9c70f0b2,2026-07-16T07:18:02.602063,CLI00173,www.jumia/a-propos.com,37,tablette,,False,0.0
6acfe39f-266b-452a-82ef-6c51b3efa921,2026-08-09T10:24:02.602063,ANON02711598,www.jumia/confirmation-commande.com,38,mobile,CMP0008,True,109.4
